SitRecID,Country,ISO3,NatName,IntName,SitArea,IbaStatus,KbaStatus,AzeStatus,AddedDate,ChangeDate,Source,DelTxt,DelGeom,Shape_Leng,Shape_Area,GMBA_V2_ID,RangeNameM,split,kba_mt
16318,Mongolia,MNG,Dayan Lake,Dayan Lake,13083,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.704318807352,0.0158709492743,14435,Mongolian Altai,FALSE,TRUE
16319,Mongolia,MNG,Tolbo Lake,Tolbo Lake,15873,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.15692965883,0.0193149459808,14435,Mongolian Altai,FALSE,TRUE
16320,Mongolia,MNG,Achit Lake,Achit Lake,95756,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,2.44384950059,0.118904079418,14435,Mongolian Altai,FALSE,TRUE
16321,Mongolia,MNG,Uureg Lake,Uureg Lake,27650,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.7481964639,0.0347830051737,12097,Western Sayan,TRUE,TRUE
16321,Mongolia,MNG,Uureg Lake,Uureg Lake,27650,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.7481964639,0.0347830051737,14435,Mongolian Altai,TRUE,TRUE
16322,Mongolia,MNG,Uvs Lake,Uvs Lake,493582,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,3.97696046221,0.622898080186,18557,Mongolian Highlands,FALSE,FALSE
16323,Mongolia,MNG,Airag Lake,Airag Lake,72114,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.23607857442,0.0884553734298,18557,Mongolian Highlands,FALSE,FALSE
16324,Mongolia,MNG,Baga and Bayan Lakes,Baga and Bayan Lakes,5240,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.611932003991,0.00656748766404,18557,Mongolian Highlands,FALSE,TRUE
16325,Mongolia,MNG,Bulgan River,Bulgan River,31854,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.48088230654,0.0370340075972,14435,Mongolian Altai,FALSE,TRUE
16326,Mongolia,MNG,Khar Us Lake,Khar Us Lake,291069,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,2.74119691859,0.351473982861,14435,Mongolian Altai,TRUE,TRUE
16326,Mongolia,MNG,Khar Us Lake,Khar Us Lake,291069,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,2.74119691859,0.351473982861,18557,Mongolian Highlands,TRUE,TRUE
16327,Mongolia,MNG,Khar Lake,Khar Lake,82297,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.41680858355,0.0993268210499,18557,Mongolian Highlands,FALSE,FALSE
16328,Mongolia,MNG,Jargalant Khairkhan Mountain,Jargalant Khairkhan Mountain,158986,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.68531735741,0.190471742503,14435,Mongolian Altai,TRUE,TRUE
16328,Mongolia,MNG,Jargalant Khairkhan Mountain,Jargalant Khairkhan Mountain,158986,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.68531735741,0.190471742503,18557,Mongolian Highlands,TRUE,TRUE
16330,Mongolia,MNG,Boon Tsagaan Lake,Boon Tsagaan Lake,43078,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.26025238508,0.0496671065326,14465,Gobi-Altai Mountains,FALSE,TRUE
16331,Mongolia,MNG,Orog Lake,Orog Lake,20156,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.02390498543,0.0230253695507,14465,Gobi-Altai Mountains,FALSE,TRUE
16332,Mongolia,MNG,Santmargatsyn Bayan Lake,Santmargatsyn Bayan Lake,14034,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.02750817545,0.0170647303192,18557,Mongolian Highlands,FALSE,TRUE
16333,Mongolia,MNG,Khomiin Tal,Khomiin Tal,40951,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.66202235514,0.0494924305374,18557,Mongolian Highlands,FALSE,FALSE
16334,Mongolia,MNG,Otgontenger Mountain,Otgontenger Mountain,88132,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.30281101033,0.105536316937,18557,Mongolian Highlands,FALSE,TRUE
16335,Mongolia,MNG,Telmen Lake,Telmen Lake,21230,confirmed,NA,NA,2012-07-03,NA,"Digitized in Google Earth at BirdLife International by Gill Bunting, July 2012","Digitized in Google Earth at BirdLife International by Gill Bunting, July 2012",Draft polygon,1.06265103667,0.0260031060423,18557,Mongolian Highlands,FALSE,TRUE
16336,Mongolia,MNG,Taatsiin Tsagaan Lake,Taatsiin Tsagaan Lake,12370,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.862922187956,0.0141516890523,14465,Gobi-Altai Mountains,FALSE,FALSE
16337,Mongolia,MNG,Ulziitiin Sangiin Dalai Lake,Ulziitiin Sangiin Dalai Lake,1491,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.227529848291,0.00175363667015,18557,Mongolian Highlands,FALSE,FALSE
16338,Mongolia,MNG,Erkhel Lake,Erkhel Lake,3529,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.25140419035,0.00441913498269,14033,Selenga Highlands,TRUE,TRUE
16338,Mongolia,MNG,Erkhel Lake,Erkhel Lake,3529,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.25140419035,0.00441913498269,18557,Mongolian Highlands,TRUE,TRUE
16339,Mongolia,MNG,Darkhad Depression,Darkhad Depression,194657,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,2.71949813732,0.25013133348,12044,Eastern Sayan,TRUE,TRUE
16339,Mongolia,MNG,Darkhad Depression,Darkhad Depression,194657,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,2.71949813732,0.25013133348,18557,Mongolian Highlands,TRUE,TRUE
16340,Mongolia,MNG,Khovsgol Lake,Khovsgol Lake,379567,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,3.28514795799,0.486628732324,12044,Eastern Sayan,TRUE,TRUE
16340,Mongolia,MNG,Khovsgol Lake,Khovsgol Lake,379567,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,3.28514795799,0.486628732324,14033,Selenga Highlands,TRUE,TRUE
16340,Mongolia,MNG,Khovsgol Lake,Khovsgol Lake,379567,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,3.28514795799,0.486628732324,18557,Mongolian Highlands,TRUE,TRUE
16341,Mongolia,MNG,Khovsgoliin Sangiin Dalai Lake,Khovsgoliin Sangiin Dalai Lake,25097,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.42890726721,0.0309855930883,18557,Mongolian Highlands,FALSE,TRUE
16342,Mongolia,MNG,Airkhan Lake,Airkhan Lake,7212,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.531734853881,0.00897720444038,14033,Selenga Highlands,FALSE,TRUE
16343,Mongolia,MNG,Teshigiin Olon Lakes,Teshigiin Olon Lakes,5775,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.527154306683,0.00722895620868,14033,Selenga Highlands,FALSE,TRUE
16344,Mongolia,MNG,Dashinchilen Bayan Lake,Dashinchilen Bayan Lake,1599,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.229779878648,0.00192126624767,18557,Mongolian Highlands,FALSE,FALSE
16345,Mongolia,MNG,Terkhiin Tsagaan Lake,Terkhiin Tsagaan Lake,21007,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.04291573755,0.0253864021149,18557,Mongolian Highlands,FALSE,TRUE
16346,Mongolia,MNG,Ogii Nuur,Ogii Lake,10190,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.562936749927,0.0122238537883,18557,Mongolian Highlands,FALSE,FALSE
16347,Mongolia,MNG,Selengiin Tsagaan Lake,Selengiin Tsagaan Lake,17155,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.630274532819,0.0214939451649,14033,Selenga Highlands,FALSE,TRUE
16348,Mongolia,MNG,Delta of Orkhon and Selenge Rivers,Delta of Orkhon and Selenge Rivers,21420,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.11776682989,0.0269670961288,14033,Selenga Highlands,FALSE,TRUE
16349,Mongolia,MNG,Valleys of Khurkh-Khuiten Rivers,Valleys of Khurkh-Khuiten Rivers,35605,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,2.0797194812,0.043202471905,13955,Khentei-Daur Highlands,FALSE,FALSE
16350,Mongolia,MNG,Onon-Balj,Onon-Balj,104319,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,4.07459058264,0.128698582871,13955,Khentei-Daur Highlands,FALSE,TRUE
18501,Nepal,NPL,Nawalparasi forests,Nawalparasi forests,5880,confirmed,confirmed,NA,2009-09-01,NA,"Based on feedback from Partner, IBA Directory and Google Earth","Digitized in Google Earth at BirdLife International by Gill Bunting in 2009, based on feedback from Partner, site moved a significant distance to east of previous polygon",Refined polygon,0.352529702453,0.00537412970328,11400,Himalaya,FALSE,FALSE
18502,Nepal,NPL,Urlabari forest groves,Urlabari forest groves,89,confirmed,NA,NA,2009-09-01,2012-01-24,Revised with reference to Google Earth by Partner in late 2011,NA,Refined polygon,0.037335253807,8.1053809835e-5,11400,Himalaya,FALSE,FALSE
18503,Nepal,NPL,Rampur valley,Rampur valley,2776,confirmed,NA,NA,2009-09-01,NA,"Based on feedback from Partner, IBA Directory and Google Earth","Digitized in Google Earth at BirdLife International by Gill Bunting in 2009, based on feedback from Partner, polygon reshaped, but still inaccurate.",Refined polygon,0.201943017627,0.00254386147136,11400,Himalaya,FALSE,TRUE
20926,Kenya,KEN,Mount Kulal forest,Mount Kulal forest,40351,candidate,confirmed,NA,2011-08-29,NA,"Coordinates of site endemic Plant data from Quentin Luke, July 2011 co-oincide, WDPA 2010",NA,Draft polygon,0.751649379385,0.0328168452887,12171,Eastern Rift mountains,FALSE,TRUE
22346,Kenya,KEN,Kaya Kivara,Kaya Kivara,87,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0340719815124,7.0546646835e-5,12171,Eastern Rift mountains,FALSE,FALSE
22347,Kenya,KEN,Chuna Forest,Chuna Forest,3488,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.7042647635,0.00284211191308,12171,Eastern Rift mountains,FALSE,FALSE
22352,Kenya,KEN,Kaya Bombo,Kaya Bombo,34,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0325863805311,2.7889734896e-5,12171,Eastern Rift mountains,FALSE,FALSE
22353,Kenya,KEN,Kaya Chonyi,Kaya Chonyi,201,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0690423704054,1.63628801564e-4,12171,Eastern Rift mountains,FALSE,FALSE
22354,Kenya,KEN,Kaya Dzombo,Kaya Dzombo,312,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0584566949595,2.54062265642e-4,12171,Eastern Rift mountains,FALSE,FALSE
22357,Kenya,KEN,Kaya Jibana,Kaya Jibana,596,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.109818792152,4.85243915641e-4,12171,Eastern Rift mountains,FALSE,FALSE
22358,Kenya,KEN,Kaya Kambe,Kaya Kambe,61,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0311391562689,4.9334806387e-5,12171,Eastern Rift mountains,FALSE,FALSE
22359,Kenya,KEN,Kaya Kauma,Kaya Kauma,75,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0324771507261,6.0674155216e-5,12171,Eastern Rift mountains,FALSE,FALSE
22361,Kenya,KEN,Kaya Lunguma,Kaya Lunguma,162,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0455191353332,1.31983485438e-4,12171,Eastern Rift mountains,FALSE,FALSE
22363,Kenya,KEN,Kaya Muhaka,Kaya Muhaka,132,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0504879970568,1.07229153456e-4,12171,Eastern Rift mountains,FALSE,FALSE
22367,Kenya,KEN,Kaya Ribe,Kaya Ribe,75,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0392628756501,6.1285034086e-5,12171,Eastern Rift mountains,FALSE,FALSE
22369,Kenya,KEN,Kaya Teleza,Kaya Teleza,105,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.034572912772,8.5567067089e-5,12171,Eastern Rift mountains,FALSE,FALSE
22370,Kenya,KEN,Kaya Tiwi,Kaya Tiwi,52,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0248574029871,4.2487820032e-5,12171,Eastern Rift mountains,FALSE,FALSE
22371,Kenya,KEN,Kaya Ukunda,Kaya Ukunda,41,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0216758741973,3.311019327e-5,12171,Eastern Rift mountains,FALSE,FALSE
22375,Kenya,KEN,Mangea Hill,Mangea Hill,7193,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.290598138573,0.00585312818151,12171,Eastern Rift mountains,FALSE,TRUE
20925,Kenya,KEN,Mount Kasigau forest,Mount Kasigau forest,874,candidate,confirmed,NA,2008-06-09,2008-06-13,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918 edited based on forest cover analysis",Location moved based on forest cover analysis,Draft polygon,0.115927837672,7.11991709181e-4,12149,Eastern Arc Mountains,FALSE,TRUE
22378,Kenya,KEN,Mwache Forest Reserve,Mwache Forest Reserve,352,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.093646686845,2.86953087767e-4,12171,Eastern Rift mountains,FALSE,FALSE
23546,Uganda,UGA,Nabajjuzi Wetland,Nabajjuzi Wetland,4716,confirmed,confirmed,NA,2009-02-01,NA,IBA directory description,Digitized from IBA description using Google Earth.,Draft polygon,0.274993531936,0.00383137548156,13127,Albertine Rift Mountains,FALSE,FALSE
23547,Uganda,UGA,Kasyoha-Kitomi Forest Reserve,Kasyoha-Kitomi Forest Reserve,40154,confirmed,confirmed,NA,2009-01-02,NA,IBA directory description,Digitized from IBA description using Google Earth.,Draft polygon,0.918442671871,0.0326219587959,13127,Albertine Rift Mountains,FALSE,TRUE
23827,Kenya,KEN,Kaya Mtswakara,Kaya Mtswakara,298,NA,confirmed,NA,2008-06-09,2008-06-09,"Conservation International, Shapefile: E_Arc_KBA_poly_20070918",NA,Draft polygon,0.0677838692079,2.42523750951e-4,12171,Eastern Rift mountains,FALSE,FALSE
24502,Uganda,UGA,Bugoma Central Forest Reserve,Bugoma Central Forest Reserve,39974,confirmed,confirmed,NA,2009-01-02,2018-08-30,IBA directory description; WDPA Protected Area boundary August 2018,Digitized from IBA description using Google Earth.  Change digitized from WDPA Proected Area boundary August 2018.,Draft polygon,1.58793199398,0.0324828726905,13127,Albertine Rift Mountains,FALSE,TRUE
28291,Mongolia,MNG,Borzon Gobi,Borzon Gobi,399765,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,2.82401445275,0.436198246951,14465,Gobi-Altai Mountains,TRUE,TRUE
28291,Mongolia,MNG,Borzon Gobi,Borzon Gobi,399765,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,2.82401445275,0.436198246951,19856,Alashan Plateau,TRUE,TRUE
28293,Mongolia,MNG,Bulgan Tal,Bulgan Tal,40421,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.897520671487,0.0508990245599,14033,Selenga Highlands,FALSE,TRUE
28294,Mongolia,MNG,Eej Khad,Eej Khad,36879,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.798841913699,0.0438604265964,13955,Khentei-Daur Highlands,FALSE,TRUE
28295,Mongolia,MNG,Erdenesant Mountains,Erdenesant Mountains,34811,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.890556437691,0.0413539629578,18557,Mongolian Highlands,FALSE,TRUE
28297,Mongolia,MNG,Gorkhi-Terelj National Park,Gorkhi-Terelj National Park,293836,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,2.82774019123,0.355178676937,13955,Khentei-Daur Highlands,FALSE,TRUE
28298,Mongolia,MNG,Govi Gurvan Saikhan Mountain,Govi Gurvan Saikhan Mountain,545088,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,4.82889215887,0.608916137951,14465,Gobi-Altai Mountains,FALSE,TRUE
28301,Mongolia,MNG,Khan Khentii Strictly Protected Area,Khan Khentii Strictly Protected Area,1233698,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,6.45266979701,1.51127337576,13955,Khentei-Daur Highlands,FALSE,TRUE
28302,Mongolia,MNG,Khangain Nuruu National Park,Khangain Nuruu National Park,896564,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,8.53584574356,1.05919060633,18557,Mongolian Highlands,FALSE,TRUE
28304,Mongolia,MNG,Khasagt Khairkhan Mountain,Khasagt Khairkhan Mountain,27997,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.793925452735,0.032967536896,14465,Gobi-Altai Mountains,FALSE,TRUE
28305,Mongolia,MNG,Khokh Serkhiin Nuruu,Khokh Serkhiin Nuruu,72610,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.44201548364,0.0873024490769,14435,Mongolian Altai,FALSE,TRUE
28306,Mongolia,MNG,Khongil,Khongil,5893,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.319263401979,0.00708829213753,14435,Mongolian Altai,FALSE,TRUE
28307,Mongolia,MNG,Khustain Nuruu National Park,Khustain Nuruu National Park,49965,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.12982394386,0.0598664195772,13955,Khentei-Daur Highlands,FALSE,TRUE
28309,Mongolia,MNG,Nomrog,Nomrog,367313,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,3.01058499568,0.433760546689,12238,Greater Khingan,FALSE,TRUE
28310,Mongolia,MNG,Oigon Lake,Oigon Lake,20020,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.680598517741,0.024661790710700002,18557,Mongolian Highlands,FALSE,FALSE
28311,Mongolia,MNG,Selenge - Teel,Selenge - Teel,18567,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.737448513544,0.0229925596199,14033,Selenga Highlands,FALSE,TRUE
28313,Mongolia,MNG,Sharga Lake,Sharga Lake,2117,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.215287085284,0.00259784542147,14033,Selenga Highlands,FALSE,TRUE
28314,Mongolia,MNG,Taigam Lake,Taigam Lake,4138,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.42731031175900003,0.00483987205479,14465,Gobi-Altai Mountains,TRUE,FALSE
28314,Mongolia,MNG,Taigam Lake,Taigam Lake,4138,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.42731031175900003,0.00483987205479,18557,Mongolian Highlands,TRUE,FALSE
28315,Mongolia,MNG,Tarialan,Tarialan,31619,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.88202372621,0.0392457563186,14033,Selenga Highlands,FALSE,TRUE
28316,Mongolia,MNG,Tsengel Khairkhan Mountain,Tsengel Khairkhan Mountain,51041,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.12510312928,0.0622136654316,14435,Mongolian Altai,FALSE,TRUE
28318,Mongolia,MNG,"Turgen Tsagaan, Zegst, Tuulaitiyn Burd Lakes","Turgen Tsagaan, Zegst, Tuulaitiyn Burd Lakes",35006,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.935938539907,0.0433153722036,13955,Khentei-Daur Highlands,FALSE,TRUE
28319,Mongolia,MNG,Ugtam Nature Reserve,Ugtam Nature Reserve,45740,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,1.0153037214,0.0565783366788,13955,Khentei-Daur Highlands,FALSE,TRUE
28320,Mongolia,MNG,Ulaagchinii Khar Lake,Ulaagchinii Khar Lake,13307,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.875807579885,0.0161489922846,18557,Mongolian Highlands,FALSE,TRUE
28321,Mongolia,MNG,Uvsiin Khar Lake,Uvsiin Khar Lake,13311,confirmed,NA,NA,2010-10-28,NA,Recieved from Partner,Recieved from Partner,Refined polygon,0.829060911538,0.0163913679614,14435,Mongolian Altai,FALSE,TRUE
28606,Kenya,KEN,Ol Jogi Rhinoceros Sanctuary,Ol Jogi Rhinoceros Sanctuary,7235,NA,confirmed,NA,2011-06-01,NA,NA,Downloaded from protected Planet,Draft polygon,0.308364047433,0.00587795888619,12171,Eastern Rift mountains,FALSE,TRUE
32055,Kenya,KEN,Ol Ari Nyiro,Ol Ari Nyiro,35183,confirmed,NA,NA,2011-05-24,NA,"Protected Planet, ediutied based on imagery overlay from ArcGIS on line",NA,Draft polygon,0.758009311902,0.0285840813928,12171,Eastern Rift mountains,FALSE,TRUE
28624,Uganda,UGA,Karuma Wildlife Reserve,Karuma Wildlife Reserve,54102,NA,confirmed,NA,2011-06-01,2011-07-15,"PAs, but clipped to avoid the overlap with Budongo Forest Reserve KBA drived from existing IBA",NA,Draft polygon,1.54776123386,0.0439802199536,13127,Albertine Rift Mountains,FALSE,FALSE
28626,Uganda,UGA,Mafuga Forest Reserve,Mafuga Forest Reserve,3784,NA,confirmed,NA,2011-12-04,NA,"Latest Info/GIS: GIS dataset created by Lamprey, R.H., et al. in 'A Wildlife Protected Area System Plan for Uganda' (1999), Ministry of Tourism, Trade and Industry. Dataset (UGA_03) used for update, March 2004.",NA,Refined polygon,0.395154014619,0.00307476603873,13127,Albertine Rift Mountains,FALSE,TRUE
28627,Uganda,UGA,Matiri Forest Reserve,Matiri Forest Reserve,13212,NA,confirmed,NA,2011-06-30,NA,"Sketched based on the coordinates, proposed by Andy Plumptree",NA,Draft polygon,0.484927343951,0.0107338876021,13127,Albertine Rift Mountains,FALSE,FALSE
28628,Uganda,UGA,Bugungu Wildlife Reserve,Bugungu Wildlife Reserve,33818,NA,confirmed,NA,2011-08-29,2011-07-15,"PAs, but clipped to avoid the overlap with Budongo Forest Reserve KBA drived from existing IBA",NA,Draft polygon,1.01369899724,0.0274888015484,13127,Albertine Rift Mountains,FALSE,TRUE
28629,Uganda,UGA,Kagombe Forest Reserve,Kagombe Forest Reserve,30063,NA,confirmed,NA,2011-12-04,NA,"Latest Info/GIS: GIS dataset created by Lamprey, R.H., et al. in 'A Wildlife Protected Area System Plan for Uganda' (1999), Ministry of Tourism, Trade and Industry. Dataset (UGA_03) used for update, March 2004.",Copied from WDPA UGA 2008,Refined polygon,2.08373646691,0.0244260209618,13127,Albertine Rift Mountains,FALSE,TRUE
28632,Uganda,UGA,Itwara Forest Reserve,Itwara Forest Reserve,8680,NA,confirmed,NA,2011-12-04,NA,"Latest Info/GIS: GIS dataset created by Lamprey, R.H., et al. in 'A Wildlife Protected Area System Plan for Uganda' (1999), Ministry of Tourism, Trade and Industry. Dataset (UGA_03) used for update, March 2004.",NA,Refined polygon,0.372140518441,0.00705262313932,13127,Albertine Rift Mountains,FALSE,TRUE
28703,Kenya,KEN,Marsabit,Marsabit,69767,NA,confirmed,NA,2011-04-13,NA,WDPA March 2011,Digitized using trace tool keeping the outer boundary of the Marsbit polygon in WDPA,Draft polygon,0.895333872101,0.0567229681009,12171,Eastern Rift mountains,FALSE,TRUE
28704,Kenya,KEN,Mount Nyiru Forest Reserve,Mount Nyiru Forest Reserve,45683,NA,confirmed,NA,2011-08-29,NA,"Coordinates of site endemic Plant data from Quentin Luke, July 2011 co-oincide, WDPA 2010",copied,Draft polygon,0.768310260081,0.037138252608,12171,Eastern Rift mountains,FALSE,TRUE
28706,Kenya,KEN,Matthews Range,Matthews Range,197981,NA,confirmed,NA,2011-04-13,NA,WDPA March 2011,Site cotains IBA Ol Donyo Sabache.  Trigger species range of plant needs further investigation.,Draft polygon,2.22782999721,0.160874083906,12171,Eastern Rift mountains,FALSE,TRUE
29369,Uganda,UGA,Kalinzu Forest Reserve,Kalinzu Forest Reserve,14065,NA,confirmed,NA,2011-05-26,NA,"Latest GIS: Boundary supplied by Lamprey, R.H., et al. in 'A Wildlife Protected Area System Plan for Uganda' (1999) (March 2004) adjusted to match boundary on Albertine Rift Protected Areas Map Series (see doc link), accessed 09/03/2005.","UGA PAs, 2008.",Refined polygon,0.578766458004,0.0114267786546,13127,Albertine Rift Mountains,FALSE,TRUE
29901,Uganda,UGA,Mount Kadam,Mount Kadam,31244,NA,confirmed,NA,2011-08-01,NA,"Coordinates of site endemic Plant data from Quentin Luke, July 2011 co-oincide, WDPA 2010",NA,Refined polygon,0.843077995436,0.0253950484623,12171,Eastern Rift mountains,FALSE,TRUE
